iter,case,idx,relation_events_at_idx,new_relations_at_idx,reused_relations_at_idx,new_relation_names,cumulative_relations
iter0,case6_weighted,47,6,2,4,constructedBy; constructionPeriod,87
iter0,case6_weighted,48,6,4,2,established; has; isLocatedIn; isCategorizedAs,91
iter0,case6_weighted,49,5,1,4,periapsis,92
iter0,case6_weighted,50,3,1,2,playsInstrument,93
iter0,case6_weighted,51,4,1,3,isBasedIn,94
iter0,case6_weighted,52,2,1,1,placeOfOrigin,95
iter0,case6_weighted,53,4,2,2,education; receivedAward,97
iter0,case6_weighted,54,3,0,3,,97
iter0,case6_weighted,55,2,0,2,,97
iter0,case6_weighted,56,4,2,2,serves; locationElevation,99
iter0,case6_weighted,57,2,0,2,,99
iter0,case6_weighted,58,5,2,3,contains; populationGroup,101
iter0,case6_weighted,59,2,0,2,,101
iter0,case6_weighted,60,4,1,3,productionStartYear,102
iter0,case6_weighted,61,2,1,1,timezone,103
iter0,case6_weighted,62,2,1,1,founder,104
iter0,case6_weighted,63,1,1,0,attendedSchool,105
iter0,case6_weighted,64,3,1,2,epoch,106
iter0,case6_weighted,65,3,1,2,engineType,107
iter0,case6_weighted,66,6,4,2,numberOfStudents; postgraduateStudents; doctoralStudents; staffMembers,111
iter0,case6_weighted,67,5,2,3,canBeVaryWith; inhabitants,113
iter0,case6_weighted,68,2,0,2,,113
iter0,case6_weighted,69,6,2,4,wasMemberOf; retiredOn,115
iter0,case6_weighted,70,2,0,2,,115
iter0,case6_weighted,71,3,1,2,elevation,116
iter0,case6_weighted,72,2,2,0,author; numberOfPages,118
iter0,case6_weighted,73,6,2,4,cityManagerTitle; timeZone,120
iter0,case6_weighted,74,1,1,0,areaCode,121
iter0,case6_weighted,75,6,0,6,,121
iter0,case6_weighted,76,4,2,2,playedInSeason; wonLeague,123
iter0,case6_weighted,77,2,0,2,,123
iter0,case6_weighted,78,3,1,2,locationRelation,124
iter0,case6_weighted,79,2,0,2,,124
iter0,case6_weighted,80,5,0,5,,124
iter0,case6_weighted,81,1,0,1,,124
iter0,case6_weighted,82,6,2,4,year; isChampion,126
iter0,case6_weighted,83,5,1,4,locatedAboveSeaLevel,127
iter0,case6_weighted,84,4,0,4,,127
iter0,case6_weighted,85,4,2,2,earnings; hasSubsidiary,129
iter0,case6_weighted,86,1,0,1,,129
iter0,case6_weighted,87,3,0,3,,129
iter0,case6_weighted,88,6,3,3,homeGround; nickname; previousChampion,132
iter0,case6_weighted,89,2,0,2,,132
iter0,case6_weighted,90,4,3,1,height; previousTeam; previousRole,135
iter0,case6_weighted,91,4,3,1,starring; network; genre,138
iter0,case6_weighted,92,3,1,2,operates,139
iter0,case6_weighted,93,6,1,5,deathDate,140
iter0,case6_weighted,94,1,0,1,,140
iter0,case6_weighted,95,3,2,1,playedFor; currentlyPlaysFor,142
iter0,case6_weighted,96,2,0,2,,142
iter0,case6_weighted,97,2,1,1,premieredOn,143
iter0,case6_weighted,98,2,0,2,,143
iter0,case6_weighted,99,4,1,3,headquartersLocation,144
iter0,case6_weighted,100,5,2,3,publisher; precedes,146
iter0,case6_weighted,101,2,1,1,youthClub,147
iter0,case6_weighted,102,2,0,2,,147
iter0,case6_weighted,103,3,1,2,rotation_period,148
iter0,case6_weighted,104,4,1,3,category,149
iter0,case6_weighted,105,1,1,0,builder,150
iter0,case6_weighted,106,4,0,4,,150
iter0,case6_weighted,107,6,1,5,toTheSouthEastOf,151
iter0,case6_weighted,108,4,1,3,originCountry,152
iter0,case6_weighted,109,6,1,5,rotationalPeriod,153
iter0,case6_weighted,110,3,0,3,,153
iter0,case6_weighted,111,5,3,2,parent; actedIn; headquarters,156
iter0,case6_weighted,112,6,2,4,completionDate; startDateConstruction,158
iter0,case6_weighted,113,2,0,2,,158
iter0,case6_weighted,114,5,3,2,foundingPlace; founded; numberOfEmployees,161
iter0,case6_weighted,115,1,0,1,,161
iter0,case6_weighted,116,2,0,2,,161
iter0,case6_weighted,117,3,1,2,revenue,162
iter0,case6_weighted,118,2,1,1,numberOfUndergraduateStudents,163
iter0,case6_weighted,119,5,0,5,,163
iter0,case6_weighted,120,1,0,1,,163
iter0,case6_weighted,121,1,0,1,,163
iter0,case6_weighted,122,5,1,4,runwaySurface,164
iter0,case6_weighted,123,2,0,2,,164
iter0,case6_weighted,124,4,1,3,airedOn,165
iter0,case6_weighted,125,2,1,1,tookPartIn,166
iter0,case6_weighted,126,1,0,1,,166
iter0,case6_weighted,127,2,0,2,,166
iter0,case6_weighted,128,7,2,5,yearInLeague; winLeague,168
iter0,case6_weighted,129,5,0,5,,168
iter0,case6_weighted,130,2,0,2,,168
iter0,case6_weighted,131,5,3,2,isAssociatedWith; director; awardedTechnicalCampusStatusTo,171
iter0,case6_weighted,132,4,1,3,operatingOrganization,172
iter0,case6_weighted,133,2,1,1,isAffiliatedTo,173
iter0,case6_weighted,134,4,0,4,,173
iter0,case6_weighted,135,3,1,2,orbital_period,174
iter0,case6_weighted,136,2,2,0,totalNumberOfStudents; undergraduateStudentCount,176
iter0,case6_weighted,137,2,2,0,productionLocation; productionEndYear,178
iter0,case6_weighted,138,5,2,3,establishmentYear; neighbor,180
iter0,case6_weighted,139,3,0,3,,180
iter0,case6_weighted,140,3,0,3,,180
iter0,case6_weighted,141,3,1,2,placeOfBirth,181
iter0,case6_weighted,142,0,0,0,,181
iter0,case6_weighted,143,4,1,3,designatedTechnicalCampusStatusTo,182
iter0,case6_weighted,144,3,0,3,,182
iter0,case6_weighted,145,1,0,1,,182
iter0,case6_weighted,146,6,2,4,status; establishedIn,184
iter0,case6_weighted,147,6,0,6,,184
iter0,case6_weighted,148,2,0,2,,184
iter0,case6_weighted,149,2,1,1,netIncome,185
iter0,case6_weighted,150,4,2,2,manufacturer; builtBetween,187
iter0,case6_weighted,151,1,0,1,,187
iter0,case6_weighted,152,2,2,0,isMemberOf; successor,189
iter0,case6_weighted,153,1,0,1,,189
iter0,case6_weighted,154,8,5,3,serviceBranch; awardedTo; award; dateOfRetirement; placeOfDeath,194
iter0,case6_weighted,155,2,0,2,,194
iter0,case6_weighted,156,4,1,3,currentPosition,195
iter0,case6_weighted,157,3,0,3,,195
iter0,case6_weighted,158,4,0,4,,195
iter0,case6_weighted,159,3,0,3,,195
iter0,case6_weighted,160,2,0,2,,195
iter0,case6_weighted,161,2,0,2,,195
iter0,case6_weighted,162,4,1,3,youthSideOf,196
iter0,case6_weighted,163,2,0,2,,196
iter0,case6_weighted,164,5,0,5,,196
iter0,case6_weighted,165,12,3,9,southwestNeighbour; southeastNeighbour; northNeighbour,199
iter0,case6_weighted,166,3,0,3,,199
iter0,case6_weighted,167,4,3,1,locationOfBroadcast; starred; lastAiredOn,202
iter0,case6_weighted,168,3,0,3,,202
iter0,case6_weighted,169,6,0,6,,202
iter0,case6_weighted,170,1,0,1,,202
iter0,case6_weighted,171,4,2,2,peopleName; hasItem,204
iter0,case6_weighted,172,3,1,2,releaseDate,205
iter0,case6_weighted,173,5,2,3,dateOfDeath; locationOfDeath,207
iter0,case6_weighted,174,1,1,0,longName,208
iter0,case6_weighted,175,5,0,5,,208
iter0,case6_weighted,176,3,0,3,,208
iter0,case6_weighted,177,1,0,1,,208
iter0,case6_weighted,178,3,0,3,,208
iter0,case6_weighted,179,4,2,2,playedIn; winningLeague,210
iter0,case6_weighted,180,3,1,2,operatingOrganisation,211
iter0,case6_weighted,181,2,0,2,,211
iter0,case6_weighted,182,2,1,1,discovered,212
iter0,case6_weighted,183,3,1,2,officialLanguage,213
iter0,case6_weighted,184,2,0,2,,213
iter0,case6_weighted,185,3,1,2,adjacentCounty,214
iter0,case6_weighted,186,1,1,0,formerTeam,215
iter0,case6_weighted,187,5,3,2,industry; product; currentLocation,218
iter0,case6_weighted,188,6,0,6,,218
iter0,case6_weighted,189,4,2,2,wonLeagueChampionship; isLeagueChampion,220
iter0,case6_weighted,190,3,2,1,completedOn; owner,222
iter0,case6_weighted,191,4,0,4,,222
iter0,case6_weighted,192,4,2,2,manages; youthTeam,224
iter0,case6_weighted,193,3,0,3,,224
iter0,case6_weighted,194,4,0,4,,224
iter0,case6_weighted,195,3,0,3,,224
iter0,case6_weighted,196,2,1,1,leader,225
iter0,case6_weighted,197,3,0,3,,225
iter0,case6_weighted,198,1,1,0,isAffiliatedWith,226
iter0,case6_weighted,199,3,1,2,locationOfProduction,227
iter0,case6_weighted,200,1,1,0,area,228
iter0,case6_weighted,201,2,0,2,,228
iter0,case6_weighted,202,2,0,2,,228
iter0,case6_weighted,203,4,1,3,fullName,229
iter0,case6_weighted,204,3,0,3,,229
iter0,case6_weighted,205,4,0,4,,229
iter0,case6_weighted,206,3,0,3,,229
iter0,case6_weighted,207,2,0,2,,229
iter0,case6_weighted,208,2,1,1,produced,230
iter0,case6_weighted,209,3,0,3,,230
iter0,case6_weighted,210,5,0,5,,230
iter0,case6_weighted,211,5,1,4,isChampionOf,231
iter0,case6_weighted,212,3,0,3,,231
iter0,case6_weighted,213,2,0,2,,231
iter0,case6_weighted,214,2,0,2,,231
iter0,case6_weighted,215,1,0,1,,231
iter0,case6_weighted,216,5,0,5,,231
iter0,case6_weighted,217,5,2,3,represented; position,233
iter0,case6_weighted,218,4,0,4,,233
iter0,case6_weighted,219,3,0,3,,233
iter0,case6_weighted,220,2,1,1,participatedIn,234
iter0,case6_weighted,221,5,2,3,foundingEntity; wasFoundedBy,236
iter0,case6_weighted,222,2,0,2,,236
iter0,case6_weighted,223,3,0,3,,236
iter0,case6_weighted,224,3,0,3,,236
iter0,case6_weighted,225,3,1,2,anthem,237
iter0,case6_weighted,226,2,0,2,,237
iter0,case6_weighted,227,4,0,4,,237
iter0,case6_weighted,228,3,0,3,,237
iter0,case6_weighted,229,5,0,5,,237
iter0,case6_weighted,230,2,0,2,,237
iter0,case6_weighted,231,2,0,2,,237
iter0,case6_weighted,232,2,0,2,,237
iter0,case6_weighted,233,1,0,1,,237
iter0,case6_weighted,234,5,0,5,,237
iter0,case6_weighted,235,3,0,3,,237
iter0,case6_weighted,236,2,0,2,,237
iter0,case6_weighted,237,5,2,3,numberOfStaffMembers; numberOfDoctoralStudents,239
iter0,case6_weighted,238,1,0,1,,239
iter0,case6_weighted,239,5,0,5,,239
iter0,case6_weighted,240,3,0,3,,239
iter0,case6_weighted,241,2,1,1,followedBy,240
iter0,case6_weighted,242,9,2,7,graduationYear; yearInPosition,242
iter0,case6_weighted,243,2,0,2,,242
iter0,case6_weighted,244,5,1,4,propertyOf,243
iter0,case6_weighted,245,1,0,1,,243
iter0,case6_weighted,246,4,2,2,full_name; champion,245
iter0,case6_weighted,247,2,1,1,yearErected,246
iter0,case6_weighted,248,4,0,4,,246
iter0,case6_weighted,249,7,1,6,runwayMaterial,247
iter0,case6_weighted,250,3,2,1,broughtUpBy; firstBroadcast,249
iter0,case6_weighted,251,3,1,2,leaderName,250
iter0,case6_weighted,252,4,0,4,,250
iter0,case6_weighted,253,2,2,0,published; publicationDate,252
iter0,case6_weighted,254,5,2,3,directedBy; statusGrantedBy,254
iter0,case6_weighted,255,5,0,5,,254
iter0,case6_weighted,256,4,0,4,,254
iter0,case6_weighted,257,4,1,3,educates,255
iter0,case6_weighted,258,1,0,1,,255
iter0,case6_weighted,259,1,0,1,,255
iter0,case6_weighted,260,1,1,0,firstAppearance,256
iter0,case6_weighted,261,2,0,2,,256
iter0,case6_weighted,262,4,0,4,,256
iter0,case6_weighted,263,2,0,2,,256
iter0,case6_weighted,264,3,0,3,,256
iter0,case6_weighted,265,1,0,1,,256
iter0,case6_weighted,266,4,0,4,,256
iter0,case6_weighted,267,3,0,3,,256
iter0,case6_weighted,268,2,0,2,,256
iter0,case6_weighted,269,1,1,0,nationalAnthem,257
iter0,case6_weighted,270,2,0,2,,257
iter0,case6_weighted,271,2,0,2,,257
iter0,case6_weighted,272,2,0,2,,257
iter0,case6_weighted,273,1,0,1,,257
iter0,case6_weighted,274,1,0,1,,257
iter0,case6_weighted,275,2,0,2,,257
iter0,case6_weighted,276,2,0,2,,257
iter0,case6_weighted,277,2,0,2,,257
iter0,case6_weighted,278,6,1,5,builtOn,258
iter0,case6_weighted,279,2,0,2,,258
iter0,case6_weighted,280,4,1,3,leadershipTitle,259
iter0,case6_weighted,281,4,1,3,productionPeriod,260
iter0,case6_weighted,282,8,2,6,hasBird; degree,262
iter0,case6_weighted,283,3,0,3,,262
iter0,case6_weighted,284,4,2,2,containsTeam; competedIn,264
iter0,case6_weighted,285,3,0,3,,264
iter0,case6_weighted,286,2,0,2,,264
iter0,case6_weighted,287,2,0,2,,264
iter0,case6_weighted,288,3,0,3,,264
iter0,case6_weighted,289,2,0,2,,264
iter0,case6_weighted,290,1,0,1,,264
iter0,case6_weighted,291,2,0,2,,264
iter0,case6_weighted,292,2,0,2,,264
iter0,case6_weighted,293,5,1,4,wonChampionship,265
iter0,case6_weighted,294,5,0,5,,265
iter0,case6_weighted,295,2,1,1,coach,266
iter0,case6_weighted,296,1,1,0,postalCode,267
iter0,case6_weighted,297,1,0,1,,267
iter0,case6_weighted,298,5,0,5,,267
iter0,case6_weighted,299,3,0,3,,267
iter0,case6_weighted,300,3,0,3,,267
iter0,case6_weighted,301,2,0,2,,267
iter0,case6_weighted,302,6,1,5,ingredient,268
iter0,case6_weighted,303,1,1,0,isLeaderOf,269
iter0,case6_weighted,304,1,0,1,,269
iter0,case6_weighted,305,3,1,2,isServedAs,270
iter0,case6_weighted,306,2,0,2,,270
iter0,case6_weighted,307,2,0,2,,270
iter0,case6_weighted,308,3,0,3,,270
iter0,case6_weighted,309,2,0,2,,270
iter0,case6_weighted,310,4,1,3,students,271
iter0,case6_weighted,311,4,1,3,presidentDuringTenure,272
iter0,case6_weighted,312,5,0,5,,272
iter0,case6_weighted,313,3,1,2,uses,273
iter0,case6_weighted,314,4,0,4,,273
iter0,case6_weighted,315,7,0,7,,273
iter0,case6_weighted,316,2,1,1,countryOfOrigin,274
iter0,case6_weighted,317,3,0,3,,274
iter0,case6_weighted,318,3,1,2,formerlyPlayedWith,275
iter0,case6_weighted,319,1,1,0,playInLeague,276
iter0,case6_weighted,320,1,0,1,,276
iter0,case6_weighted,321,2,0,2,,276
iter0,case6_weighted,322,3,0,3,,276
iter0,case6_weighted,323,1,0,1,,276
iter0,case6_weighted,324,1,0,1,,276
iter0,case6_weighted,325,2,1,1,endedManufacturingOf,277
iter0,case6_weighted,326,5,1,4,presidentDuringService,278
iter0,case6_weighted,327,3,0,3,,278
iter0,case6_weighted,328,2,0,2,,278
iter0,case6_weighted,329,9,1,8,mainIngredient,279
iter0,case6_weighted,330,1,0,1,,279
iter0,case6_weighted,331,2,0,2,,279
iter0,case6_weighted,332,3,1,2,role,280
iter0,case6_weighted,333,3,0,3,,280
iter0,case6_weighted,334,3,0,3,,280
iter0,case6_weighted,335,4,0,4,,280
iter0,case6_weighted,336,4,0,4,,280
iter0,case6_weighted,337,7,2,5,selectedYear; apolloCrewMember,282
iter0,case6_weighted,338,7,0,7,,282
iter0,case6_weighted,339,1,0,1,,282
iter0,case6_weighted,340,1,1,0,language,283
iter0,case6_weighted,341,4,0,4,,283
iter0,case6_weighted,342,3,0,3,,283
iter0,case6_weighted,343,3,0,3,,283
iter0,case6_weighted,344,5,2,3,inOfficeWith; countryOfCitizenship,285
iter0,case6_weighted,345,4,3,1,isStarOf; isBasedAt; airedShowOn,288
iter0,case6_weighted,346,3,0,3,,288
iter0,case6_weighted,347,2,0,2,,288
iter0,case6_weighted,348,1,0,1,,288
iter0,case6_weighted,349,6,1,5,awardedBy,289
iter0,case6_weighted,350,3,1,2,engine,290
iter0,case6_weighted,351,5,1,4,wrote,291
iter0,case6_weighted,352,4,1,3,totalStudents,292
iter0,case6_weighted,353,2,1,1,succeeded,293
iter0,case6_weighted,354,6,1,5,isServedBy,294
iter0,case6_weighted,355,2,1,1,icaoIdentifier,295
iter0,case6_weighted,356,8,1,7,countryOfBirth,296
iter0,case6_weighted,357,2,1,1,bornWithin,297
iter0,case6_weighted,358,3,0,3,,297
iter0,case6_weighted,359,2,0,2,,297
iter0,case6_weighted,360,2,1,1,hasMember,298
iter0,case6_weighted,361,5,1,4,constructionStart,299
iter0,case6_weighted,362,4,0,4,,299
iter0,case6_weighted,363,3,0,3,,299
iter0,case6_weighted,364,2,1,1,born,300
iter0,case6_weighted,365,4,1,3,direction,301
iter0,case6_weighted,366,4,1,3,lastAired,302
iter0,case6_weighted,367,4,1,3,isManagedBy,303
iter0,case6_weighted,368,1,0,1,,303
iter0,case6_weighted,369,3,2,1,citizens; countryOrigin,305
iter0,case6_weighted,370,4,0,4,,305
iter0,case6_weighted,371,1,0,1,,305
iter0,case6_weighted,372,2,0,2,,305
iter0,case6_weighted,373,2,0,2,,305
iter0,case6_weighted,374,5,1,4,ownedBy,306
iter0,case6_weighted,375,5,1,4,wasOn,307
iter0,case6_weighted,376,3,0,3,,307
iter0,case6_weighted,377,2,0,2,,307
iter0,case6_weighted,378,2,0,2,,307
iter0,case6_weighted,379,2,0,2,,307
iter0,case6_weighted,380,3,0,3,,307
iter0,case6_weighted,381,6,0,6,,307
iter0,case6_weighted,382,2,0,2,,307
iter0,case6_weighted,383,4,0,4,,307
iter0,case6_weighted,384,3,1,2,channel,308
iter0,case6_weighted,385,5,0,5,,308
iter0,case6_weighted,386,5,1,4,headquarteredIn,309
iter0,case6_weighted,387,3,0,3,,309
iter0,case6_weighted,388,2,0,2,,309
iter0,case6_weighted,389,2,0,2,,309
iter0,case6_weighted,390,1,0,1,,309
iter0,case6_weighted,391,4,0,4,,309
iter0,case6_weighted,392,5,1,4,fullAddress,310
iter0,case6_weighted,393,1,0,1,,310
iter0,case6_weighted,394,2,0,2,,310
iter0,case6_weighted,395,5,1,4,otherTeam,311
iter0,case6_weighted,396,2,1,1,prequelOf,312
iter0,case6_weighted,397,3,0,3,,312
iter0,case6_weighted,398,2,0,2,,312
iter0,case6_weighted,399,3,1,2,bodyStyle,313
iter0,case6_weighted,400,4,2,2,associatedWith; beganMusicalCareer,315
iter0,case6_weighted,401,4,1,3,populationMetro,316
iter0,case6_weighted,402,1,0,1,,316
iter0,case6_weighted,403,6,0,6,,316
iter0,case6_weighted,404,1,0,1,,316
iter0,case6_weighted,405,4,0,4,,316
iter0,case6_weighted,406,5,0,5,,316
iter0,case6_weighted,407,3,0,3,,316
iter0,case6_weighted,408,2,0,2,,316
iter0,case6_weighted,409,1,0,1,,316
iter0,case6_weighted,410,6,1,5,campusLocation,317
iter0,case6_weighted,411,1,0,1,,317
iter0,case6_weighted,412,1,0,1,,317
iter0,case6_weighted,413,3,0,3,,317
iter0,case6_weighted,414,5,0,5,,317
iter0,case6_weighted,415,2,0,2,,317
iter0,case6_weighted,416,1,1,0,cosparId,318
iter0,case6_weighted,417,4,0,4,,318
iter0,case6_weighted,418,4,1,3,city,319
iter0,case6_weighted,419,5,1,4,previousChampions,320
iter0,case6_weighted,420,2,0,2,,320
iter0,case6_weighted,421,6,1,5,mainDishType,321
iter0,case6_weighted,422,1,0,1,,321
iter0,case6_weighted,423,1,0,1,,321
iter0,case6_weighted,424,2,0,2,,321
iter0,case6_weighted,425,2,1,1,debutTeam,322
iter0,case6_weighted,426,4,1,3,hasCylinderCount,323
iter0,case6_weighted,427,1,1,0,isEthnicGroup,324
iter0,case6_weighted,428,2,0,2,,324
iter0,case6_weighted,429,3,1,2,presidentServedUnder,325
iter0,case6_weighted,430,4,0,4,,325
iter0,case6_weighted,431,5,0,5,,325
iter0,case6_weighted,432,2,0,2,,325
iter0,case6_weighted,433,2,0,2,,325
iter0,case6_weighted,434,4,0,4,,325
iter0,case6_weighted,435,3,0,3,,325
iter0,case6_weighted,436,2,0,2,,325
iter0,case6_weighted,437,2,0,2,,325
iter0,case6_weighted,438,5,0,5,,325
iter0,case6_weighted,439,1,0,1,,325
iter0,case6_weighted,440,3,0,3,,325
iter0,case6_weighted,441,2,0,2,,325
iter0,case6_weighted,442,2,0,2,,325
iter0,case6_weighted,443,2,0,2,,325
iter0,case6_weighted,444,2,0,2,,325
iter0,case6_weighted,445,3,0,3,,325
iter0,case6_weighted,446,1,0,1,,325
iter0,case6_weighted,447,4,1,3,absolute_magnitude,326
iter0,case6_weighted,448,2,0,2,,326
iter0,case6_weighted,449,2,1,1,locationOfOccurrence,327
iter0,case6_weighted,450,3,0,3,,327
iter0,case6_weighted,451,4,0,4,,327
iter0,case6_weighted,452,1,0,1,,327
iter0,case6_weighted,453,3,0,3,,327
iter0,case6_weighted,454,2,0,2,,327
iter0,case6_weighted,455,1,0,1,,327
iter0,case6_weighted,456,2,0,2,,327
iter0,case6_weighted,457,4,0,4,,327
iter0,case6_weighted,458,3,0,3,,327
iter0,case6_weighted,459,4,2,2,created; relationTo,329
iter0,case6_weighted,460,3,0,3,,329
iter0,case6_weighted,461,3,1,2,keyPerson,330
iter0,case6_weighted,462,3,1,2,hasUndergraduateStudents,331
iter0,case6_weighted,463,2,1,1,operatingOrganisationFor,332
iter0,case6_weighted,464,8,1,7,locatedIn,333
iter0,case6_weighted,465,4,1,3,CEO,334
iter0,case6_weighted,466,3,1,2,isHomeTo,335
iter0,case6_weighted,467,5,0,5,,335
iter0,case6_weighted,468,1,0,1,,335
iter0,case6_weighted,469,2,0,2,,335
iter0,case6_weighted,470,2,0,2,,335
iter0,case6_weighted,471,1,0,1,,335
iter0,case6_weighted,472,2,1,1,starredIn,336
iter0,case6_weighted,473,4,0,4,,336
iter0,case6_weighted,474,2,0,2,,336
iter0,case6_weighted,475,2,0,2,,336
iter0,case6_weighted,476,3,1,2,currentSenator,337
iter0,case6_weighted,477,7,1,6,nativeOf,338
iter0,case6_weighted,478,2,0,2,,338
iter0,case6_weighted,479,6,2,4,playedInLeague; name,340
iter0,case6_weighted,480,2,0,2,,340
iter0,case6_weighted,481,3,0,3,,340
iter0,case6_weighted,482,3,0,3,,340
iter0,case6_weighted,483,2,0,2,,340
iter0,case6_weighted,484,4,0,4,,340
iter0,case6_weighted,485,10,2,8,servedAt; inhabitedBy,342
iter0,case6_weighted,486,1,0,1,,342
iter0,case6_weighted,487,3,0,3,,342
iter0,case6_weighted,488,5,0,5,,342
iter0,case6_weighted,489,3,0,3,,342
iter0,case6_weighted,490,4,0,4,,342
iter0,case6_weighted,491,2,0,2,,342
iter0,case6_weighted,492,4,1,3,hadCampusIn,343
iter0,case6_weighted,493,2,1,1,hasOfficial,344
iter0,case6_weighted,494,3,1,2,runwaySurfaceType,345
iter0,case6_weighted,495,4,0,4,,345
iter0,case6_weighted,496,3,0,3,,345
iter0,case6_weighted,497,2,0,2,,345
iter0,case6_weighted,498,4,2,2,winLeagueTitle; locationOf,347
iter0,case6_weighted,499,1,1,0,isFoundationPlace,348
iter0,case6_weighted,500,2,0,2,,348
iter0,case6_weighted,501,5,3,2,categorization; southeastNeighbor; westNeighbor,351
iter0,case6_weighted,502,2,1,1,runwaySurfaceMaterial,352
iter0,case6_weighted,503,3,0,3,,352
iter0,case6_weighted,504,2,0,2,,352
iter0,case6_weighted,505,3,1,2,hasNativeBird,353
iter0,case6_weighted,506,2,0,2,,353
iter0,case6_weighted,507,1,0,1,,353
iter0,case6_weighted,508,7,0,7,,353
iter0,case6_weighted,509,2,0,2,,353
iter0,case6_weighted,510,6,0,6,,353
iter0,case6_weighted,511,4,0,4,,353
iter0,case6_weighted,512,7,1,6,graduatedFrom,354
iter0,case6_weighted,513,3,0,3,,354
iter0,case6_weighted,514,3,1,2,missionParticipatedIn,355
iter0,case6_weighted,515,1,0,1,,355
iter0,case6_weighted,516,2,0,2,,355
iter0,case6_weighted,517,5,0,5,,355
iter0,case6_weighted,518,2,1,1,draftPick,356
iter0,case6_weighted,519,2,0,2,,356
iter0,case6_weighted,520,3,0,3,,356
iter0,case6_weighted,521,2,0,2,,356
iter0,case6_weighted,522,7,2,5,numberOfAcademicStaff; sportsOffered,358
iter0,case6_weighted,523,3,1,2,startDateOfCareer,359
iter0,case6_weighted,524,3,1,2,hasTeam,360
iter0,case6_weighted,525,3,1,2,offersProduct,361
iter0,case6_weighted,526,4,0,4,,361
iter0,case6_weighted,527,2,0,2,,361
iter0,case6_weighted,528,2,1,1,northOf,362
iter0,case6_weighted,529,3,0,3,,362
iter0,case6_weighted,530,1,0,1,,362
iter0,case6_weighted,531,2,0,2,,362
iter0,case6_weighted,532,2,0,2,,362
iter0,case6_weighted,533,4,0,4,,362
iter0,case6_weighted,534,5,0,5,,362
iter0,case6_weighted,535,3,0,3,,362
iter0,case6_weighted,536,1,0,1,,362
iter0,case6_weighted,537,5,1,4,educate,363
iter0,case6_weighted,538,5,0,5,,363
iter0,case6_weighted,539,4,0,4,,363
iter0,case6_weighted,540,4,0,4,,363
iter0,case6_weighted,541,1,0,1,,363
iter0,case6_weighted,542,2,0,2,,363
iter0,case6_weighted,543,4,0,4,,363
iter0,case6_weighted,544,5,0,5,,363
iter0,case6_weighted,545,4,0,4,,363
iter0,case6_weighted,546,3,0,3,,363
iter0,case6_weighted,547,3,0,3,,363
iter0,case6_weighted,548,9,1,8,state,364
iter0,case6_weighted,549,2,0,2,,364
iter0,case6_weighted,550,1,0,1,,364
iter0,case6_weighted,551,1,0,1,,364
iter0,case6_weighted,552,2,0,2,,364
iter0,case6_weighted,553,7,0,7,,364
iter0,case6_weighted,554,1,0,1,,364
iter0,case6_weighted,555,8,1,7,relativePositionTo,365
iter0,case6_weighted,556,7,0,7,,365
iter0,case6_weighted,557,5,1,4,yearOfGraduation,366
iter0,case6_weighted,558,2,1,1,extinctionDate,367
iter0,case6_weighted,559,3,1,2,industryClassification,368
iter0,case6_weighted,560,2,0,2,,368
iter0,case6_weighted,561,1,1,0,postalCodeRange,369
iter0,case6_weighted,562,3,0,3,,369
iter0,case6_weighted,563,5,1,4,campus_location,370
iter0,case6_weighted,564,4,0,4,,370
iter0,case6_weighted,565,4,0,4,,370
iter0,case6_weighted,566,2,1,1,playsIn,371
iter0,case6_weighted,567,2,0,2,,371
iter0,case6_weighted,568,5,0,5,,371
iter0,case6_weighted,569,5,2,3,servesAs; servedFor,373
iter0,case6_weighted,570,4,0,4,,373
iter0,case6_weighted,571,1,0,1,,373
iter0,case6_weighted,572,5,1,4,managerOfCurrentTeam,374
iter0,case6_weighted,573,5,0,5,,374
iter0,case6_weighted,574,4,0,4,,374
iter0,case6_weighted,575,3,0,3,,374
iter0,case6_weighted,576,3,0,3,,374
iter0,case6_weighted,577,1,0,1,,374
iter0,case6_weighted,578,1,0,1,,374
iter0,case6_weighted,579,4,0,4,,374
iter0,case6_weighted,580,2,1,1,locationOfManufacture,375
iter0,case6_weighted,581,1,0,1,,375
iter0,case6_weighted,582,4,1,3,becameProfessional,376
iter0,case6_weighted,583,5,0,5,,376
iter0,case6_weighted,584,2,0,2,,376
iter0,case6_weighted,585,5,1,4,follows,377
iter0,case6_weighted,586,3,0,3,,377
iter0,case6_weighted,587,1,0,1,,377
iter0,case6_weighted,588,6,2,4,currentOwner; ownedBuilding,379
iter0,case6_weighted,589,1,0,1,,379
iter0,case6_weighted,590,1,0,1,,379
iter0,case6_weighted,591,4,0,4,,379
iter0,case6_weighted,592,1,0,1,,379
iter0,case6_weighted,593,5,0,5,,379
iter0,case6_weighted,594,1,0,1,,379
iter0,case6_weighted,595,3,1,2,yearBegunCareer,380
iter0,case6_weighted,596,6,0,6,,380
iter0,case6_weighted,597,1,0,1,,380
iter0,case6_weighted,598,1,0,1,,380
iter0,case6_weighted,599,5,1,4,awarded,381
iter0,case6_weighted,600,3,0,3,,381
iter0,case6_weighted,601,1,0,1,,381
iter0,case6_weighted,602,5,1,4,laterCrewMemberOf,382
iter0,case6_weighted,603,2,0,2,,382
iter0,case6_weighted,604,2,0,2,,382
